#Timeval(sec), EMA_ReqSize(B), EMA_IAT(ms), SQ_Length(B), Bandwidth(B/s), EMA_RTT(ms), BT_State, WFD_State
8.505890, 243, 23.407, 0, 0, 58.007, 2, 0
8.756090, 243, 23.387, 0, 0, 58.007, 2, 0
9.6286, 243, 23.412, 0, 0, 58.007, 2, 0
9.256451, 243, 23.340, 0, 0, 58.007, 2, 0
9.506615, 243, 23.478, 0, 0, 58.007, 2, 0
9.756809, 243, 23.458, 0, 0, 58.007, 2, 0
10.6979, 243, 23.567, 0, 0, 58.007, 2, 0
10.257187, 243, 23.499, 0, 0, 58.007, 2, 0
10.507394, 243, 23.403, 0, 0, 58.007, 2, 0
10.757561, 243, 23.363, 0, 0, 58.007, 2, 0
11.7756, 243, 23.402, 0, 0, 58.007, 2, 0
11.257920, 243, 23.322, 0, 0, 58.007, 2, 0
11.508120, 243, 23.428, 0, 0, 58.007, 2, 0
11.758282, 243, 23.255, 0, 383114, 58.007, 2, 0
12.8448, 243, 23.311, 0, 381760, 58.007, 2, 0
12.258654, 243, 23.311, 0, 0, 58.007, 2, 0
12.508854, 243, 23.211, 0, 0, 58.007, 2, 0
12.759030, 243, 23.353, 0, 0, 58.007, 2, 0
13.9197, 243, 23.168, 0, 0, 62.423, 2, 0
13.259365, 243, 23.227, 0, 0, 62.423, 2, 0
13.509564, 243, 23.162, 0, 0, 62.423, 2, 0
13.759763, 243, 23.458, 0, 0, 62.423, 2, 0
14.9938, 243, 23.391, 0, 0, 62.423, 2, 0
14.260104, 243, 23.325, 0, 0, 62.423, 2, 0
14.510305, 243, 23.319, 0, 0, 62.423, 2, 0
14.760486, 243, 23.359, 0, 0, 62.423, 2, 0
15.10684, 243, 23.591, 0, 0, 62.423, 2, 0
15.260874, 243, 23.714, 0, 0, 62.423, 2, 0
15.511080, 243, 23.436, 0, 0, 62.423, 2, 0
15.761295, 243, 23.365, 0, 0, 62.423, 2, 0
16.11469, 243, 23.220, 0, 0, 62.423, 2, 0
16.261672, 243, 23.509, 0, 0, 62.423, 2, 0
16.511870, 243, 23.529, 0, 0, 62.423, 2, 0
16.762063, 243, 40.884, 0, 0, 62.423, 2, 0
17.12263, 243, 21.845, 0, 0, 62.423, 2, 0
17.262456, 243, 23.601, 0, 0, 62.423, 2, 0
17.512655, 243, 23.511, 0, 0, 62.423, 2, 0
17.762830, 243, 23.458, 0, 0, 62.423, 2, 0
18.13004, 243, 23.511, 0, 0, 62.423, 2, 0
18.263201, 243, 23.381, 0, 0, 62.423, 2, 0
18.513406, 243, 23.416, 0, 0, 62.423, 2, 0
18.763587, 243, 23.397, 0, 0, 62.423, 2, 0
19.13753, 243, 23.645, 0, 0, 62.423, 2, 0
19.263919, 243, 23.410, 0, 0, 62.423, 2, 0
19.514115, 243, 23.383, 0, 0, 167.828, 2, 0
19.764317, 243, 23.686, 0, 0, 167.828, 2, 0
20.14498, 243, 23.424, 0, 0, 167.828, 2, 0
20.264689, 243, 33.686, 0, 0, 167.828, 2, 0
20.514895, 243, 22.457, 0, 0, 167.828, 2, 0
20.765084, 243, 23.644, 0, 0, 167.828, 2, 0
21.15298, 244, 25.440, 0, 0, 167.828, 2, 0
21.265472, 243, 23.083, 0, 0, 167.828, 2, 0
21.515653, 243, 23.637, 0, 0, 167.828, 2, 0
21.765855, 243, 23.419, 0, 0, 167.828, 2, 0
22.16049, 243, 23.636, 0, 0, 167.828, 2, 0
22.266243, 243, 23.174, 0, 0, 167.828, 2, 0
22.516428, 243, 23.537, 0, 0, 167.828, 2, 0
22.766603, 243, 23.253, 0, 0, 167.828, 2, 0
23.16798, 243, 23.532, 0, 0, 167.828, 2, 0
23.266965, 243, 23.361, 0, 0, 167.828, 2, 0
23.517162, 243, 23.465, 0, 0, 167.828, 2, 0
23.767329, 243, 23.697, 0, 0, 167.828, 2, 0
24.17494, 243, 23.257, 0, 0, 167.828, 2, 0
24.267754, 243, 24.427, 0, 0, 167.828, 2, 0
24.517950, 243, 22.445, 0, 0, 167.828, 2, 0
24.768124, 243, 23.704, 0, 0, 167.828, 2, 0
25.18313, 243, 23.424, 0, 0, 167.828, 2, 0
25.268476, 243, 39.551, 0, 0, 167.828, 2, 0
25.518675, 243, 22.095, 0, 0, 66.089, 2, 0
25.768870, 243, 23.700, 0, 0, 66.089, 2, 0
26.19044, 243, 23.451, 0, 0, 66.089, 2, 0
26.269232, 243, 23.290, 0, 0, 66.089, 2, 0
26.519432, 244, 23.624, 0, 0, 66.089, 2, 0
26.769577, 243, 23.334, 0, 0, 66.089, 2, 0
27.19767, 243, 23.406, 0, 0, 66.089, 2, 0
27.269928, 243, 23.443, 0, 0, 66.089, 2, 0
27.520088, 243, 23.482, 0, 0, 66.089, 2, 0
27.770283, 243, 23.208, 0, 0, 66.089, 2, 0
28.20496, 243, 23.591, 0, 0, 66.089, 2, 0
28.270692, 243, 23.187, 0, 0, 66.089, 2, 0
28.520854, 243, 23.465, 0, 0, 66.089, 2, 0
28.771014, 243, 23.442, 0, 0, 66.089, 2, 0
29.21208, 243, 23.365, 0, 0, 66.089, 2, 0
29.271372, 243, 23.841, 0, 0, 66.089, 2, 0
29.521566, 243, 23.427, 0, 0, 66.089, 2, 0
29.771756, 243, 23.273, 0, 0, 66.089, 2, 0
30.21926, 243, 23.669, 0, 156069, 66.089, 2, 0
30.272124, 243, 23.669, 0, 0, 66.089, 2, 0
30.522329, 243, 23.493, 0, 0, 66.089, 2, 0
30.772502, 243, 23.250, 0, 0, 66.089, 2, 0
31.22671, 243, 27.390, 0, 0, 66.089, 2, 0
31.272857, 243, 23.008, 0, 0, 66.089, 2, 0
31.523069, 243, 29.364, 0, 0, 66.089, 2, 0
31.773268, 243, 23.077, 0, 0, 66.089, 2, 0
32.23443, 243, 23.527, 0, 0, 55.749, 2, 0
32.273611, 243, 23.519, 0, 0, 55.749, 2, 0
32.523807, 243, 25.558, 0, 0, 55.749, 2, 0
32.773970, 243, 23.153, 0, 0, 55.749, 2, 0
33.24164, 243, 23.379, 0, 0, 55.749, 2, 0
33.274325, 243, 23.316, 0, 0, 55.749, 2, 0
33.524482, 243, 23.276, 0, 0, 55.749, 2, 0
33.774674, 243, 23.521, 0, 0, 55.749, 2, 0
34.24843, 243, 23.298, 0, 0, 55.749, 2, 0
34.275034, 243, 23.736, 0, 0, 55.749, 2, 0
34.525205, 243, 23.391, 0, 0, 55.749, 2, 0
34.775361, 243, 23.355, 0, 0, 55.749, 2, 0
35.25580, 243, 23.581, 0, 0, 55.749, 2, 0
35.275749, 243, 23.732, 0, 0, 55.749, 2, 0
35.525938, 243, 23.485, 0, 0, 55.749, 2, 0
35.776098, 243, 23.386, 0, 0, 55.749, 2, 0
36.26262, 243, 23.389, 0, 0, 55.749, 2, 0
36.276461, 243, 23.352, 0, 0, 55.749, 2, 0
36.526681, 243, 23.973, 0, 0, 55.749, 2, 0
36.776889, 54, 21.843, 0, 156024, 55.749, 2, 0
37.27086, 1448, 0.207, 275400, 0, 42.933, 2, 0
37.277324, 1447, 0.191, 1008180, 0, 42.933, 2, 1
37.527605, 1448, 0.202, 1866780, 122981, 195.272, 2, 1
37.777873, 472, 0.438, 2785320, 51783, 716.042, 2, 1
38.28115, 242, 7.102, 3433320, 0, 716.042, 2, 1
38.278353, 242, 7.102, 3420360, 51790, 716.042, 2, 1
38.528596, 243, 23.291, 3407400, 58263, 1433.647, 2, 1
38.778825, 243, 23.291, 3408480, 0, 1433.647, 2, 1
39.29064, 243, 23.380, 3396600, 51791, 1433.647, 2, 1
39.279272, 54, 16.703, 3402000, 0, 1433.647, 2, 1
39.529502, 874, 0.282, 3844260, 0, 1433.647, 2, 1
39.779745, 1447, 0.174, 4664520, 60420, 2572.679, 2, 1
40.29973, 246, 0.489, 5590080, 0, 2572.679, 2, 1
40.280205, 1434, 0.599, 6556140, 51792, 2572.679, 2, 1
40.530447, 242, 4.272, 6892560, 0, 2572.679, 2, 1
40.780716, 244, 22.814, 6880680, 51791, 2572.679, 2, 1
41.30931, 243, 23.470, 6880680, 6474, 3768.634, 2, 1
41.281154, 243, 30.804, 6881760, 0, 3768.634, 2, 1
41.531382, 862, 9.091, 6871500, 51792, 3768.634, 2, 1
41.781617, 241, 3.331, 6875280, 0, 3768.634, 2, 1
42.31859, 1447, 0.197, 7495740, 58262, 4882.116, 2, 1
42.282100, 1372, 0.437, 8374320, 0, 4882.116, 2, 1
42.532367, 1447, 0.205, 9240480, 51785, 4882.116, 2, 1
42.782605, 587, 0.251, 10115820, 0, 4882.116, 2, 1
43.32842, 162, 3.953, 10365300, 0, 4882.116, 2, 1
43.283074, 242, 14.797, 10352880, 53949, 4882.116, 2, 1
43.533322, 243, 23.226, 10353960, 0, 4882.116, 2, 1
43.783573, 243, 23.229, 10193580, 643044, 4882.116, 0, 2
44.33807, 862, 21.506, 10079100, 474758, 6982.509, 0, 2
44.284045, 54, 15.192, 10004580, 323690, 7221.625, 0, 2
44.534271, 86, 3.169, 10609920, 51792, 7422.305, 0, 2
44.784504, 1306, 0.244, 11436120, 94950, 7529.287, 0, 2
45.34743, 587, 0.470, 12333600, 97106, 7926.109, 0, 2
45.284987, 385, 0.274, 13096620, 116525, 7926.109, 0, 2
45.535234, 242, 3.959, 13413600, 99259, 8391.970, 0, 2
45.785477, 241, 4.069, 13415220, 0, 8391.970, 3, 2
46.35779, 243, 22.921, 13368780, 194164, 8821.035, 3, 2
46.286025, 243, 23.249, 13301820, 278363, 9078.262, 3, 2
46.536275, 862, 9.965, 13153860, 614984, 9325.871, 3, 2
46.786545, 241, 2.808, 12532320, 2548187, 9383.827, 0, 2
47.51497, 874, 0.327, 11914560, 4035825, 9360.528, 0, 2
47.301737, 151, 2.504, 11524140, 5461755, 7862.320, 0, 2
47.551981, 1329, 0.210, 11078640, 5659038, 7789.415, 0, 2
47.802220, 1185, 0.285, 10605060, 4738170, 7759.023, 0, 2
48.52460, 162, 2.590, 10232460, 3934976, 7738.392, 0, 2
48.302706, 242, 8.495, 9266400, 3210360, 6250.269, 0, 2
48.552978, 244, 23.312, 8067060, 4479934, 6119.288, 0, 2
48.803267, 243, 23.411, 6827220, 5222916, 6034.676, 0, 2
49.53528, 243, 23.396, 5753700, 4076040, 4511.688, 0, 2
49.303772, 54, 16.956, 4764420, 3310476, 4461.584, 0, 2
49.554025, 1448, 0.225, 4251420, 2492139, 4484.980, 0, 2
49.804262, 1439, 0.371, 4123440, 5270630, 4477.892, 0, 2
50.54499, 1448, 0.191, 4030560, 4076211, 2914.285, 0, 2
50.304740, 1447, 0.222, 3815640, 5025435, 2845.788, 0, 2
50.554987, 119, 0.726, 4141800, 784297, 2792.814, 0, 2
50.805236, 242, 20.487, 3907980, 2059154, 2945.890, 0, 2
51.55478, 243, 23.541, 2915460, 4779531, 1451.735, 0, 2
51.305717, 243, 23.559, 1661040, 5702884, 1289.859, 0, 2
51.555959, 243, 23.559, 450900, 5210717, 1212.450, 0, 2
51.806207, 297, 16.922, 0, 21771, 1200.195, 0, 2
52.56428, 400, 0.280, 0, 348626, 1200.195, 0, 2
52.306646, 1439, 0.342, 1620, 3042160, 30.141, 0, 2
52.556877, 1041, 0.821, 0, 2484611, 12.815, 0, 2
52.807107, 1447, 0.219, 1080, 4378201, 23.716, 0, 2
53.57342, 1447, 0.207, 1620, 3057855, 10.703, 0, 2
53.307575, 162, 2.408, 0, 0, 13.571, 0, 2
53.557779, 242, 13.241, 0, 0, 13.571, 0, 2
53.807952, 243, 23.274, 0, 0, 13.571, 0, 2
54.58128, 243, 23.653, 0, 0, 13.571, 0, 2
54.308327, 862, 20.867, 0, 0, 13.571, 0, 2
54.558505, 54, 15.933, 0, 0, 13.571, 0, 2
54.808699, 184, 0.357, 0, 3477768, 39.071, 0, 2
55.58933, 1322, 3.877, 1620, 1921628, 8.766, 0, 2
55.309157, 153, 3.600, 0, 2018447, 13.067, 0, 2
55.559388, 115, 3.637, 199800, 2060197, 128.622, 0, 2
55.809621, 242, 4.451, 193860, 4822010, 210.610, 0, 2
56.59857, 243, 23.069, 0, 21678, 271.646, 0, 2
56.310071, 243, 23.342, 0, 21669, 271.646, 0, 2
56.560248, 243, 23.472, 0, 21668, 271.646, 0, 2
56.810448, 243, 23.481, 0, 21671, 271.646, 0, 2
57.60699, 54, 16.302, 0, 0, 37.876, 0, 2
57.310899, 1447, 0.462, 0, 2349190, 12.223, 0, 2
57.561147, 1447, 0.212, 0, 3298815, 16.221, 0, 2
57.811381, 1448, 0.235, 540, 3512457, 16.703, 0, 2
58.61611, 1448, 0.387, 0, 2689736, 7.498, 0, 2
58.311835, 1447, 0.343, 0, 2796584, 16.404, 0, 2
58.562073, 44, 4.258, 0, 2653615, 10.422, 0, 2
58.812298, 242, 13.489, 0, 0, 10.996, 0, 2
59.62511, 243, 23.384, 0, 0, 10.996, 0, 2
59.312731, 243, 23.405, 0, 0, 10.996, 0, 2
59.562934, 244, 23.409, 0, 0, 10.996, 0, 2
59.813109, 53, 41.172, 0, 10768, 10.996, 0, 2
60.63300, 88, 40.096, 0, 10762, 10.996, 0, 2
60.313503, 102, 2.399, 0, 3152670, 16.274, 0, 2
60.563714, 1447, 0.188, 0, 2592327, 48.150, 0, 2
60.813969, 587, 0.260, 197100, 2278298, 127.745, 0, 2
61.64213, 1448, 0.202, 118800, 4981841, 95.954, 0, 2
61.314491, 168, 3.628, 0, 32204, 55.929, 0, 2
61.564706, 242, 21.788, 0, 0, 55.929, 0, 2
61.814953, 243, 23.415, 0, 0, 55.929, 0, 2
62.65146, 243, 23.433, 0, 0, 55.929, 0, 2
62.315321, 243, 23.448, 0, 0, 55.929, 0, 2
62.565507, 49, 33.890, 0, 10698, 55.929, 0, 2
62.815735, 1447, 0.384, 540, 2972555, 44.928, 0, 2
63.65974, 1447, 0.183, 408240, 4946775, 212.899, 0, 2
63.316225, 189, 7.732, 827820, 3182878, 320.106, 0, 2
63.566456, 472, 0.276, 1419660, 4274603, 492.944, 0, 2
63.816704, 162, 3.602, 1808460, 2488332, 663.692, 0, 2
64.66945, 242, 12.352, 1624320, 2156029, 843.253, 0, 2
64.317191, 243, 23.286, 1531440, 0, 878.539, 0, 2
64.567400, 243, 23.487, 1294920, 756884, 1191.202, 0, 2
64.817626, 243, 23.722, 1152900, 2823598, 1442.805, 0, 2
65.67874, 54, 15.475, 1043820, 0, 1562.427, 0, 2
65.318086, 587, 0.228, 1056780, 3075257, 1772.362, 0, 2
65.568320, 1447, 0.377, 1803060, 510476, 1969.183, 0, 2
65.818565, 587, 0.252, 2690820, 0, 2027.335, 0, 2
66.68857, 1447, 0.360, 2961360, 3669932, 920.130, 0, 2
66.319249, 162, 2.641, 2223180, 5389328, 838.312, 0, 2
66.569487, 242, 13.019, 1107000, 4668741, 764.056, 0, 2
66.819802, 243, 23.182, 0, 2899597, 667.270, 0, 2
67.70114, 243, 23.343, 0, 0, 649.717, 0, 2
67.320307, 862, 22.396, 0, 31574, 649.717, 0, 2
67.570579, 54, 30.162, 0, 0, 649.717, 0, 2
67.820830, 163, 2.872, 0, 2319758, 35.157, 0, 2
68.71067, 247, 0.684, 0, 2737762, 10.284, 0, 2
68.321371, 1361, 1.152, 0, 3109223, 7.305, 0, 2
68.571665, 881, 0.360, 0, 2382306, 5.775, 0, 2
68.821888, 385, 0.279, 0, 2809671, 17.554, 0, 2
69.72120, 242, 4.862, 0, 0, 9.063, 0, 2
69.322330, 243, 22.617, 0, 0, 9.063, 0, 2
69.572510, 243, 23.251, 0, 0, 9.063, 0, 2
69.822748, 243, 23.211, 0, 0, 9.063, 0, 2
70.72937, 862, 9.261, 0, 31251, 9.063, 0, 2
70.323141, 241, 1.310, 0, 0, 9.063, 0, 2
70.573343, 587, 0.273, 0, 3040669, 76.450, 0, 2
70.823578, 587, 3.738, 13500, 3975102, 82.047, 0, 2
71.73810, 587, 0.610, 0, 2350584, 5.496, 0, 2
71.324023, 587, 0.522, 540, 2297561, 8.757, 0, 2
71.574257, 1448, 0.577, 0, 2076604, 12.163, 0, 2
71.824518, 1448, 0.594, 0, 2023793, 12.614, 0, 2
72.74742, 162, 3.976, 0, 0, 5.575, 0, 2
72.324939, 242, 10.408, 0, 0, 5.575, 0, 2
72.575110, 243, 23.368, 0, 0, 5.575, 0, 2
72.825301, 243, 23.535, 0, 0, 5.575, 0, 2
73.75480, 243, 23.605, 0, 0, 5.575, 0, 2
73.325666, 54, 15.737, 0, 0, 16.485, 0, 2
73.575867, 1448, 1.068, 0, 1835217, 6.738, 0, 2
73.826084, 1448, 0.456, 0, 2093303, 4.714, 0, 2
74.76296, 1447, 0.557, 0, 1564465, 11.270, 0, 2
74.326520, 1019, 0.487, 0, 2215787, 5.093, 0, 2
74.576738, 1448, 0.572, 540, 2193901, 7.301, 0, 2
74.826956, 1185, 0.383, 0, 2410436, 25.454, 0, 2
75.77198, 1324, 3.453, 0, 2294485, 13.052, 0, 2
75.327430, 242, 0.761, 0, 0, 6.648, 0, 2
75.577628, 243, 23.222, 0, 0, 6.648, 0, 2
75.827858, 243, 23.521, 0, 0, 6.648, 0, 2
76.78048, 243, 23.390, 0, 0, 6.648, 0, 2
76.328261, 73, 12.288, 0, 20621, 6.648, 0, 2
76.578444, 73, 3.659, 0, 41228, 6.648, 0, 2
76.828619, 211, 0.562, 540, 2194492, 4.771, 0, 2
77.78849, 1448, 0.889, 0, 3294251, 18.328, 0, 2
77.329086, 1447, 0.225, 0, 2151599, 17.708, 0, 2
77.579386, 1448, 0.362, 0, 3066421, 12.747, 0, 2
77.829697, 648, 0.274, 0, 2822801, 20.953, 0, 2
78.79932, 242, 17.328, 0, 0, 23.435, 0, 2
78.330146, 243, 23.235, 0, 0, 23.435, 0, 2
78.580352, 243, 23.389, 0, 20580, 23.435, 0, 2
78.830584, 243, 23.699, 0, 20567, 23.435, 0, 2
79.80766, 298, 15.917, 0, 41115, 23.435, 0, 2
79.330958, 1447, 0.257, 0, 2332235, 36.373, 0, 2
79.581271, 1447, 0.243, 0, 3700524, 12.339, 0, 2
79.831506, 1019, 0.311, 0, 3666849, 12.033, 0, 2
80.81746, 1439, 0.352, 0, 3611184, 6.499, 0, 2
80.331964, 1448, 0.217, 1620, 3344002, 14.991, 0, 2
80.582196, 242, 9.180, 0, 0, 12.131, 0, 2
80.832403, 243, 23.246, 0, 0, 12.131, 0, 2
81.82619, 243, 23.363, 0, 0, 12.131, 0, 2
81.332796, 243, 23.294, 0, 0, 12.131, 0, 2
81.582967, 67, 12.535, 0, 20452, 12.131, 0, 2
81.833195, 241, 7.219, 0, 0, 16.801, 0, 2
82.83386, 188, 2.775, 0, 3308624, 12.898, 0, 2
82.333613, 86, 3.716, 0, 2684838, 10.577, 0, 2
82.583837, 724, 0.388, 0, 3989343, 14.929, 0, 2
82.834066, 587, 0.258, 0, 3610331, 13.853, 0, 2
83.84308, 162, 4.784, 0, 0, 11.611, 0, 2
83.334511, 242, 20.827, 0, 0, 11.611, 0, 2
83.584717, 243, 23.290, 0, 0, 11.611, 0, 2
83.834909, 243, 23.558, 0, 0, 11.611, 0, 2
84.85086, 862, 13.471, 0, 30544, 11.611, 0, 2
84.335289, 49, 8.485, 0, 0, 11.611, 0, 2
84.585462, 1447, 0.186, 0, 2839692, 16.719, 0, 2
84.835747, 587, 0.441, 0, 0, 66.536, 0, 2
85.85949, 587, 0.441, 0, 0, 66.536, 0, 2
85.336099, 587, 0.441, 0, 0, 66.536, 0, 2
85.586298, 587, 0.441, 0, 0, 66.536, 0, 2
85.836514, 587, 0.441, 0, 0, 66.536, 0, 2
86.86689, 587, 0.441, 0, 0, 66.536, 0, 2
86.336834, 866, 149.767, 0, 0, 66.536, 0, 2
86.586999, 243, 0.187, 0, 0, 66.536, 0, 2
86.837202, 1447, 0.188, 0, 3662633, 65.050, 0, 2
87.87431, 199, 4.193, 0, 3457899, 19.959, 0, 2
87.337666, 587, 0.220, 0, 2857678, 10.650, 0, 2
87.587893, 587, 0.216, 3780, 4527430, 21.866, 0, 2
87.838155, 242, 2.759, 0, 0, 37.757, 0, 2
88.88363, 243, 23.211, 0, 0, 37.757, 0, 2
88.338555, 243, 23.331, 0, 0, 37.757, 0, 2
88.588809, 243, 23.278, 0, 0, 37.757, 0, 2
88.839002, 862, 9.046, 0, 30282, 37.757, 0, 2
89.89233, 241, 5.226, 0, 20165, 37.757, 0, 2
89.339420, 1448, 0.223, 0, 2883440, 12.459, 0, 2
89.589655, 1448, 0.225, 0, 3616926, 37.747, 0, 2
89.839938, 1448, 0.185, 0, 4024144, 15.210, 0, 2
90.90164, 587, 0.255, 0, 4132422, 20.386, 0, 2
90.340396, 119, 0.188, 0, 3134744, 37.179, 0, 2
90.590666, 242, 8.398, 0, 0, 85.949, 0, 2
90.840864, 243, 23.182, 0, 0, 85.949, 0, 2
91.91035, 243, 23.401, 0, 0, 85.949, 0, 2
91.341208, 243, 23.522, 0, 0, 85.949, 0, 2
91.591411, 53, 44.172, 0, 20065, 85.949, 0, 2
91.841592, 71, 13.094, 0, 20060, 85.949, 0, 2
92.91795, 247, 1.224, 0, 2246530, 16.275, 0, 2
92.342019, 816, 0.426, 0, 2365607, 6.207, 0, 2
92.592239, 587, 0.695, 0, 1943815, 8.237, 0, 2
92.842435, 1361, 1.097, 0, 2144049, 9.100, 0, 2
93.92651, 1447, 0.413, 0, 2463511, 24.817, 0, 2
93.342885, 1406, 0.530, 0, 2272103, 13.823, 0, 2
93.593112, 242, 13.013, 0, 20003, 15.248, 0, 2
93.843317, 243, 23.402, 0, 20002, 15.248, 0, 2
94.93533, 243, 23.574, 0, 20005, 15.248, 0, 2
94.343758, 243, 23.419, 0, 30012, 13.509, 0, 2
94.593969, 862, 21.680, 0, 0, 13.509, 0, 2
94.844164, 241, 12.997, 0, 19982, 13.509, 0, 2
95.94395, 155, 2.089, 0, 2096156, 6.070, 0, 2
95.344627, 1361, 0.968, 0, 1975463, 17.444, 0, 2
95.594852, 205, 2.249, 0, 2443122, 56.305, 0, 2
95.845078, 536, 0.263, 158760, 1734378, 97.845, 0, 2
96.95309, 1447, 0.222, 167400, 4743310, 107.995, 0, 2
96.345556, 162, 3.431, 0, 0, 50.255, 0, 2
96.595762, 242, 21.197, 0, 0, 50.255, 0, 2
96.845965, 243, 23.333, 0, 0, 50.255, 0, 2
97.96146, 243, 23.307, 0, 0, 50.255, 0, 2
97.346318, 862, 13.877, 0, 29851, 50.255, 0, 2
97.596521, 49, 32.667, 0, 0, 50.255, 0, 2
97.846712, 1446, 0.268, 0, 2994141, 75.416, 0, 2
98.96956, 1447, 0.212, 540, 3060839, 11.082, 0, 2
98.347196, 1447, 0.415, 0, 3438480, 21.192, 0, 2
98.597513, 1434, 1.166, 0, 2677784, 14.715, 0, 2
98.847741, 587, 0.262, 0, 2458329, 15.158, 0, 2
99.97973, 242, 10.086, 0, 0, 13.246, 0, 2
99.348191, 243, 23.211, 0, 0, 13.246, 0, 2
99.598445, 243, 23.363, 0, 0, 13.246, 0, 2
99.848634, 243, 23.443, 0, 0, 13.246, 0, 2
100.98845, 67, 13.183, 0, 19768, 13.246, 0, 2
100.349087, 400, 0.337, 0, 316124, 13.246, 0, 2
100.599332, 1361, 0.890, 52920, 2703750, 83.966, 0, 2
100.849611, 1041, 0.170, 233280, 1970766, 108.934, 0, 2
101.99885, 881, 0.220, 70740, 5777347, 82.828, 0, 2
101.350162, 163, 3.980, 0, 1974060, 6.809, 0, 2
101.600386, 162, 7.623, 0, 0, 13.484, 0, 2
101.850657, 242, 20.967, 0, 0, 13.484, 0, 2
102.100847, 243, 23.444, 0, 0, 13.484, 0, 2
102.351085, 243, 23.395, 0, 0, 13.484, 0, 2
102.601309, 243, 23.736, 0, 0, 13.484, 0, 2
102.851530, 243, 23.481, 0, 0, 7.280, 0, 2
103.101721, 243, 23.425, 0, 0, 7.280, 0, 2
103.351891, 243, 23.130, 0, 0, 7.280, 0, 2
103.602089, 243, 23.332, 0, 0, 7.280, 0, 2
103.852262, 243, 24.975, 0, 0, 7.280, 0, 2
104.102470, 27, 54.419, 0, 9879, 7.280, 1, 2
104.352721, 241, 18.351, 0, 4315, 7.280, 1, 2
104.602989, 243, 25.636, 0, 4315, 7.280, 1, 2
104.853211, 243, 24.143, 0, 4316, 7.280, 1, 2
105.103440, 243, 23.186, 0, 4316, 7.280, 1, 2
105.353647, 243, 23.082, 0, 4316, 7.280, 1, 2
105.603860, 243, 22.999, 0, 4316, 7.280, 1, 2
105.854021, 243, 23.030, 0, 4317, 7.280, 1, 2
106.104232, 243, 23.062, 0, 4316, 7.280, 1, 2
106.354446, 243, 23.114, 0, 4316, 7.280, 1, 2
106.604600, 243, 23.097, 0, 4317, 7.280, 1, 2
106.854755, 243, 23.127, 0, 4317, 7.280, 1, 2
107.104986, 243, 23.139, 0, 4315, 7.280, 1, 2
107.355220, 243, 23.188, 0, 4316, 7.280, 1, 2
107.605437, 243, 23.122, 0, 4316, 7.280, 1, 2
107.855596, 243, 23.091, 0, 4317, 7.280, 1, 2
108.105770, 243, 23.219, 0, 4316, 7.280, 1, 2
108.355996, 243, 23.112, 0, 4316, 7.280, 1, 2
108.606171, 243, 23.326, 0, 4316, 7.280, 1, 2
108.856393, 243, 23.289, 0, 4316, 7.280, 1, 2
109.106609, 243, 23.346, 0, 6474, 24.658, 1, 2
109.356798, 243, 23.330, 0, 4316, 24.658, 1, 2
109.607087, 243, 23.290, 0, 4315, 24.658, 1, 2
109.857289, 243, 22.998, 0, 4316, 24.658, 2, 0
110.107521, 243, 23.127, 0, 4316, 24.658, 2, 0
